id,name
618577,বেন্ডার
618605,বাল্টি
620127,ভিটেবস্ক
625665,মোগিলেভ
627904,গ্রোডনো
627907,গোমেল
629634,ব্রেস্ট
633679,টুর্কু
634963,আমবেরে
658225,হেলসিঙ্কি
662334,জালাউ
663118,ভাসলুই
664518,তুলসিয়া
665004,তারগু মুরেস
665010,তারগু জিউ
665024,তারগোভিস্তে
665087,তিমিশোয়ারা
665850,সুচাভা
666767,স্লাতিনা
667268,সিবিউ
667303,স্ফান্তু ঘেয়োর্ঘে
667873,সাতু মারে
668872,রামনিকু ভালসিয়া
668954,রেসিতা
670474,প্লয়েস্তি
670609,পিতেস্তি
670889,পিয়াত্রা নেয়্যামত
671768,ওরাডিয়া
673441,মিয়ারকুরিয়া-চিউক
675810,ইয়াশি
677106,গিউর্জিউ
677697,গালাতি
678015,ফোক্সানি
678817,ড্রোবেটা-টুর্নু সেভেরিন
680332,ক্রায়োভা
680963,কনস্টান্টা
681290,ক্লুজ-নাপোকা
683123,বুজাউ
683844,ব্রাসোভ
683902,ব্রাইলা
684039,বোটোশানি
684657,বিস্ট্রিতসা
703448,কিয়েভ
723819,প্রেশভ
724443,কোশিৎসে
725578,ইয়াম্বল
725712,ভ্রাৎসা
725905,ভিডিন
725988,ভেলিনগ্রাদ
725993,ভেলিকো টার্নোভো
726050,ভার্না
726174,তারগোভিষ্ঠে
726418,ডোব্রিচ
726848,স্তারা জাগোরা
727011,সফিয়া
727030,স্মোলিয়ান
727079,স্লিভেন
727221,সিলিস্ট্রা
727233,শুমেন
727523,রুসে
727696,রাজগ্রাড
727886,পারভোমে
728193,প্লোভদিভ
728203,প্লেভেন
728317,পেশটেরা
728330,পের্নিক
728378,পাজারঝিক
728448,পানাগ্যুরিশটে
729114,মন্টানা
729559,লোভেচ
729581,লম
729730,কিউস্টেন্ডিল
729794,কার্ডঝলি
730435,হাস্কোভো
731549,গাব্রোভো
732770,বার্গাস
733191,ব্ল্যাগোএভগ্রাড
737022,জংগুলদাক
738025,ইয়ালোভা
738648,ট্রাবজন
738743,তোকাত
738927,তেকিরদাগ
739600,সিনোপ
740264,সামসুন
740483,রিজে
741100,অর্ডু
743166,কিরকলারেলি
743882,কাস্তামোনু
743952,কার্স
744562,কারাবুক
745028,ইজমিত
745044,ইস্তাম্বুল
746425,গুমুশহানে
746881,গিরেসুন
747712,এডির্নে
747764,ডুজ্জে
748879,চোরুম
749748,চাঙ্কারী
749780,চানাক্কালে
750269,বুরসা
750516,বোলু
750598,বিলেজিক
750938,বাইবুর্ত
751057,বার্টিন
751817,আর্টভিন
751952,আর্দাহান
752015,আমাস্য
752850,আদাপাজারী
759734,রজেশো
763166,ওলজটিন
765876,লুবলিন
769250,কিয়েলসে
776069,বিয়ালিস্টক
781988,পোগ্রাডেক
782519,লিব্রাঝ্ড
782661,কুকেস
782756,কর্চে
783148,গিরোকাস্টার
783263,এলবাসান
783508,বুলকিজা
783926,জেলিনো
784424,ভিনিকা
784759,ফেরিজাজ
785058,ভেলেস
785082,টেটোভো
785113,টিয়ার্সে
785345,স্টুডেনিকানি
785380,স্ট্রুমিকা
785387,স্ট্রুগা
785482,শটিপ
786341,রেসেন
786565,রাডোভিস
786712,প্রিজরেন
786735,প্রিলেপ
787157,পেজে
787487,ওহরিড
787716,নেগোটিনো
788654,লিপকোভো
788886,কুমানোভো
789045,ক্রিভা পালাঙ্কা
789225,মিত্রোভিচে
789403,কোচানি
789527,কিচেভো
789541,কাভাদার্চি
790295,গোস্টিভার
790674,গজিলান
790744,গেভগেলিজা
791559,ডেলৎচেভো
791606,ডেবার
791646,গজাকোভে
792227,ব্রভেনিৎসা
792501,বোগোভিনজে
792578,বিটোলা
833357,ইলিন্ডেন
864723,মারুপে
877178,কাটিমা মুলিলো
877401,সোঙ্গেয়া
877747,ম্টওয়ারা
878281,লিন্দি
884979,মুটারে
886763,মাসভিঙ্গো
886990,মারোন্ডেরা
890422,গ্বেরু
890516,গ্বান্ডা
893697,চিনহয়ী
894701,বুলাওয়ায়ো
895061,বিন্দুরা
897045,সোলওয়েজি
901344,এনডোলা
906054,মোঙ্গু
907770,মানসা
909137,লুসাকা
912764,কাসামা
916095,কাবওয়ে
917748,চোমা
918702,চিপাতা
918905,চিনসালি
921753,মৌটসামৌদৌ
921889,ফোম্বোনি
921900,ডজাউডজি
922704,লুবুম্বাশি
922741,লিকাসি
925475,মজুজু
931755,ব্ল্যান্টায়ার
932035,তেয়াতেয়ানeng
932183,কুথিং
932438,মোহালে'স হুক
932614,মাফেটেং
932698,হ্লোতসে
932886,বুথা-বুথে
933088,সেরোওয়ে
933141,রামোত্সওয়া
933305,মোলেপোলোলে
933340,মোচুডি
933366,মাউন
933685,কান্যে
933759,ঘানজি
933778,ফ্রান্সিসটাউন
934154,পোর্ট লুইস
934631,সেন্ট্রে দে ফ্ল্যাক
934765,বো বেসিন-রোজ হিল
934995,মানজিনি
936374,রুডেপোর্ট
953781,সোয়েতো
963241,রেন্ডবার্গ
964137,প্রিটোরিয়া
965289,পোলোক্ওয়ানে
965301,পিটারমেরিটজবার্গ
971534,এমবোম্বেলা
980595,মাফিকেং
990930,কিম্বারলি
993800,জোহানেসবার্গ
